file_path,dir,file_size,id,title,type,status,author,reviewed_by,confidence,trust_level,source_refs_count,source_refs_has_theme,domain_list,tags_count,related_count,created_at,updated_at,issues
30_wiki/concepts/ocr-泛产品设计-审美卡片-最佳实践池子.md,concepts,4112,ocr-泛产品设计-审美卡片-最佳实践池子,OCR: 泛产品设计-审美卡片-最佳实践池子,concept,enriched,legacy,pending,,,1,False,master,3,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-审美卡片-美好作品想象.md,concepts,4533,ocr-泛产品设计-审美卡片-美好作品想象,OCR: 泛产品设计-审美卡片-美好作品想象,concept,enriched,legacy,pending,,,1,False,yitang,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-审美工具箱指南.md,concepts,5697,ocr-泛产品设计-审美工具箱指南,OCR: 泛产品设计-审美工具箱指南,concept,enriched,legacy,pending,,,1,False,yitang,8,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-一堂五步法.md,concepts,4283,ocr-泛产品设计-用户卡片-一堂五步法,OCR: 泛产品设计-用户卡片-一堂五步法,concept,enriched,legacy,pending,,,1,False,ai-saas,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-动力阻力.md,concepts,4296,ocr-泛产品设计-用户卡片-动力阻力,OCR: 泛产品设计-用户卡片-动力阻力,concept,enriched,legacy,pending,,,1,False,ai-saas,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-场景推演.md,concepts,4622,ocr-泛产品设计-用户卡片-场景推演,OCR: 泛产品设计-用户卡片-场景推演,concept,enriched,legacy,pending,,,1,False,ai-saas,5,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-多视角思考.md,concepts,3963,ocr-泛产品设计-用户卡片-多视角思考,OCR: 泛产品设计-用户卡片-多视角思考,concept,enriched,legacy,pending,,,1,False,ai-saas,7,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-峰终定律.md,concepts,4435,ocr-泛产品设计-用户卡片-峰终定律,OCR: 泛产品设计-用户卡片-峰终定律,concept,enriched,legacy,pending,,,1,False,ai-saas,5,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-惊喜公式.md,concepts,4241,ocr-泛产品设计-用户卡片-惊喜公式,OCR: 泛产品设计-用户卡片-惊喜公式,concept,enriched,legacy,pending,,,1,False,ai-saas,7,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-用户分层.md,concepts,4748,ocr-泛产品设计-用户卡片-用户分层,OCR: 泛产品设计-用户卡片-用户分层,concept,enriched,legacy,pending,,,1,False,ai-saas,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-用户视角.md,concepts,4221,ocr-泛产品设计-用户卡片-用户视角,OCR: 泛产品设计-用户卡片-用户视角,concept,enriched,legacy,pending,,,1,False,ai-saas,7,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-行业分析画布.md,concepts,4232,ocr-泛产品设计-用户卡片-行业分析画布,OCR: 泛产品设计-用户卡片-行业分析画布,concept,enriched,legacy,pending,,,1,False,ai-saas,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-需求挖掘.md,concepts,4623,ocr-泛产品设计-用户卡片-需求挖掘,OCR: 泛产品设计-用户卡片-需求挖掘,concept,enriched,legacy,pending,,,1,False,ai-saas,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-用户卡片-项目背景分析.md,concepts,5847,ocr-泛产品设计-用户卡片-项目背景分析,OCR: 泛产品设计-用户卡片-项目背景分析,concept,enriched,legacy,pending,,,1,False,ai-saas,5,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-roi分析.md,concepts,4373,ocr-泛产品设计-落地卡片-roi分析,OCR: 泛产品设计-落地卡片-ROI分析,concept,enriched,legacy,pending,,,1,False,yitang,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-业务建模.md,concepts,4593,ocr-泛产品设计-落地卡片-业务建模,OCR: 泛产品设计-落地卡片-业务建模,concept,enriched,legacy,pending,,,1,False,yitang,5,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-低成本测试mvp.md,concepts,5085,ocr-泛产品设计-落地卡片-低成本测试mvp,OCR: 泛产品设计-落地卡片-低成本测试MVP,concept,enriched,legacy,pending,,,1,False,yitang,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-假设拆解.md,concepts,4391,ocr-泛产品设计-落地卡片-假设拆解,OCR: 泛产品设计-落地卡片-假设拆解,concept,enriched,legacy,pending,,,1,False,yitang,3,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-内核和边界.md,concepts,4434,ocr-泛产品设计-落地卡片-内核和边界,OCR: 泛产品设计-落地卡片-内核和边界,concept,enriched,legacy,pending,,,1,False,yitang,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-努力仿真.md,concepts,4747,ocr-泛产品设计-落地卡片-努力仿真,OCR: 泛产品设计-落地卡片-努力仿真,concept,enriched,legacy,pending,,,1,False,yitang,3,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-十倍速验证.md,concepts,5129,ocr-泛产品设计-落地卡片-十倍速验证,OCR: 泛产品设计-落地卡片-十倍速验证,concept,enriched,legacy,pending,,,1,False,ai-saas,5,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-善用佳软.md,concepts,5429,ocr-泛产品设计-落地卡片-善用佳软,OCR: 泛产品设计-落地卡片-善用佳软,concept,enriched,legacy,pending,,,1,False,ai-saas,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-复盘迭代.md,concepts,5487,ocr-泛产品设计-落地卡片-复盘迭代,OCR: 泛产品设计-落地卡片-复盘迭代,concept,enriched,legacy,pending,,,1,False,yitang,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-攻坚会.md,concepts,4617,ocr-泛产品设计-落地卡片-攻坚会,OCR: 泛产品设计-落地卡片-攻坚会,concept,enriched,legacy,pending,,,1,False,yitang,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-灵感闪现.md,concepts,4299,ocr-泛产品设计-落地卡片-灵感闪现,OCR: 泛产品设计-落地卡片-灵感闪现,concept,enriched,legacy,pending,,,1,False,yitang,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-管理三段论.md,concepts,4607,ocr-泛产品设计-落地卡片-管理三段论,OCR: 泛产品设计-落地卡片-管理三段论,concept,enriched,legacy,pending,,,1,False,yitang,3,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-解放思想.md,concepts,4611,ocr-泛产品设计-落地卡片-解放思想,OCR: 泛产品设计-落地卡片-解放思想,concept,enriched,legacy,pending,,,1,False,yitang,3,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-设计原则.md,concepts,5328,ocr-泛产品设计-落地卡片-设计原则,OCR: 泛产品设计-落地卡片-设计原则,concept,enriched,legacy,pending,,,1,False,yitang,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-逻辑mece.md,concepts,4074,ocr-泛产品设计-落地卡片-逻辑mece,OCR: 泛产品设计-落地卡片-逻辑MECE,concept,enriched,legacy,pending,,,1,False,yitang,3,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-酝酿式打磨.md,concepts,3999,ocr-泛产品设计-落地卡片-酝酿式打磨,OCR: 泛产品设计-落地卡片-酝酿式打磨,concept,enriched,legacy,pending,,,1,False,yitang,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-里程碑拆解.md,concepts,4536,ocr-泛产品设计-落地卡片-里程碑拆解,OCR: 泛产品设计-落地卡片-里程碑拆解,concept,enriched,legacy,pending,,,1,False,yitang,3,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-落地卡片-风险管理.md,concepts,4596,ocr-泛产品设计-落地卡片-风险管理,OCR: 泛产品设计-落地卡片-风险管理,concept,enriched,legacy,pending,,,1,False,yitang,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计-需求工具箱指南.md,concepts,7363,ocr-泛产品设计-需求工具箱指南,OCR: 泛产品设计-需求工具箱指南,concept,enriched,legacy,pending,,,1,False,yitang,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计的应用场景示意图.md,concepts,6169,ocr-泛产品设计的应用场景示意图,OCR: 泛产品设计的应用场景示意图,concept,enriched,legacy,pending,,,1,False,yitang,7,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计者的三大自我修养.md,concepts,5663,ocr-泛产品设计者的三大自我修养,OCR: 泛产品设计者的三大自我修养,concept,enriched,legacy,pending,,,1,False,yitang,5,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计者的自我修养.md,concepts,4967,ocr-泛产品设计者的自我修养,OCR: 泛产品设计者的自我修养,concept,enriched,legacy,pending,,,1,False,yitang,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计落地工具篇指南.md,concepts,6886,ocr-泛产品设计落地工具篇指南,OCR: 泛产品设计落地工具篇指南,concept,enriched,legacy,pending,,,1,False,ai-saas,9,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-泛产品设计落地篇.md,concepts,11645,ocr-泛产品设计落地篇,OCR: 泛产品设计落地篇,concept,enriched,legacy,pending,,,1,False,ai-saas,9,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-萃取总结.md,concepts,8847,ocr-萃取总结,OCR: 萃取总结,concept,enriched,legacy,pending,,,1,False,yitang,4,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-顶级产品追求的方向-乔布斯.md,concepts,4734,ocr-顶级产品追求的方向-乔布斯,OCR: 顶级产品追求的方向-乔布斯,concept,enriched,legacy,pending,,,1,False,yitang,6,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-项目背景问题思考的8个维度.md,concepts,6609,ocr-项目背景问题思考的8个维度,OCR: 项目背景问题思考的8个维度,concept,enriched,legacy,pending,,,1,False,yitang,5,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/ocr-预判模型.md,concepts,9631,ocr-预判模型,OCR: 预判模型,concept,enriched,legacy,pending,,,1,False,ai-saas,5,0,2026-05-21,2026-05-22,no-confidence;no-trust-level
30_wiki/concepts/paddleocr-skill.md,concepts,6766,paddleocr-skill,PaddleOCR — 本地 ONNX + 云端 API 双模 OCR Skill,concept,enriched,legacy,黄药师,,high,1,False,['master'],8,0,2026-05-07,2026-05-07,no-confidence
30_wiki/concepts/personal-growth-complex-systems.md,concepts,21668,personal-growth-complex-systems,个人成长：复杂系统、消除模糊与 AI 时代个体系统,concept,enriched,王语嫣,老顽童,0.65,medium,6,True,"personal-growth, learning-methodology, master",3,8,2026-06-14,2026-06-14T16:09:18+00:00,theme-source
30_wiki/concepts/pilot-atomic-chunk-comparison.md,concepts,7082,pilot-atomic-chunk-comparison,Pilot：master-decision-hygiene 真原子切分对比,comparison,draft,legacy,pending,,,1,False,,7,0,2026-05-31,,draft;no-confidence;no-trust-level
30_wiki/concepts/prd-as-ai-instruction.md,concepts,4532,prd-as-ai-instruction,,tool,draft,legacy,,,,1,False,,8,2,2026-06-15,,no-title;draft;no-reviewer;no-confidence;no-trust-level
30_wiki/concepts/product-business-strategy.md,concepts,15202,product-business-strategy,产品-商业战略综合：设备运营、方向取舍与产品开发,concept,enriched,王语嫣,老顽童,0.65,medium,4,True,"product, business-strategy, entrepreneur",3,0,2026-06-14,2026-06-14T16:09:18+00:00,theme-source
30_wiki/concepts/product-ux.md,concepts,1029,product-ux,Product Ux,concept,draft,legacy,pending,,,1,False,ai-saas,1,0,2026-05-21,2026-05-21,draft;no-confidence;no-trust-level
30_wiki/concepts/research_methodology.md,concepts,6280,research_methodology,Kimi 深度调研集群方法论 (Deep-Research-Swarm),concept,superseded,legacy,pending,,,0,False,ai-saas,2,0,2026-05-03,2026-05-03,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-1视角升级思考法.md,concepts,922,skill-1视角升级思考法,技能：+1视角升级思考法,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:09:00+00:00,2026-06-09T15:09:00+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-ai-workspace-setup.md,concepts,1909,skill-ai-ai-workspace-setup,技能：结构化AI工作空间搭建,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-evidence-check.md,concepts,2279,skill-ai-evidence-check,技能：AI输出证据核查三问法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-four-elements-validation.md,concepts,4000,skill-ai-four-elements-validation,技能：真需求四要素验证法,skill,draft,legacy,laowantong,,,1,False,"AI, 决策, 产品",3,0,2026-06-11,2026-06-11,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-info-literacy-three-layer.md,concepts,4497,skill-ai-info-literacy-three-layer,技能：AI输出三层防护检查法,skill,draft,legacy,laowantong,,,1,False,"AI, 信息素养, 质量检查",3,0,2026-06-11,2026-06-11,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-landing-five-steps.md,concepts,4225,skill-ai-landing-five-steps,技能：AI落地五步执行流程,skill,draft,legacy,laowantong,,,1,False,"AI, 落地, 执行",3,0,2026-06-11,2026-06-11,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-narrative-test.md,concepts,2455,skill-ai-narrative-test,技能：你的方案有叙事力吗？快速测试,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-old-small-checklist.md,concepts,2305,skill-ai-old-small-checklist,技能：“找老的干小的”场景评估清单,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-oral-spray-input.md,concepts,2655,skill-ai-oral-spray-input,技能：用口喷输入法生成高质量 AI 提示词,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-parallel-validation.md,concepts,2425,skill-ai-parallel-validation,技能：平行运行验证法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-prd-for-ai.md,concepts,1384,skill-ai-prd-for-ai,技能：把PRD写成AI能执行的指令,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-problem-question-check.md,concepts,4540,skill-ai-problem-question-check,技能：Problem vs Question 区分法,skill,draft,legacy,laowantong,,,1,False,"AI, 决策",3,0,2026-06-11,2026-06-13,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-problem-validation.md,concepts,2125,skill-ai-problem-validation,技能：问题验证三维度法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-purpose-bias-check.md,concepts,2601,skill-ai-purpose-bias-check,技能：目的论偏差快速识别法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-research-five-steps.md,concepts,4459,skill-ai-research-five-steps,技能：AI调研五步法,skill,draft,legacy,laowantong,,,1,False,"AI, 调研, 信息素养",3,0,2026-06-11,2026-06-11,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-scene-four-elements.md,concepts,4160,skill-ai-scene-four-elements,技能：AI落地场景四要素评估法,skill,draft,legacy,laowantong,,,1,False,"AI, 落地, 评估",3,0,2026-06-11,2026-06-11,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-system-redundancy.md,concepts,2742,skill-ai-system-redundancy,技能：系统冗余度快速检查清单,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai-voice-input-doubao.md,concepts,2218,skill-ai-voice-input-doubao,技能：口喷式语音输入法,skill,needs-review,legacy,pending,,,0,False,,0,0,2026-06-15,,no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-ai辅助学习.md,concepts,855,skill-ai辅助学习,技能：AI辅助学习,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T15:59:56+00:00,2026-06-09T15:59:56+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-cognitive-bias-12-check.md,concepts,5455,skill-cognitive-bias-12-check,技能：12种认知偏差完整自检,skill,draft,legacy,laowantong,,,1,False,"决策, 认知, 心理学",3,0,2026-06-11,2026-06-11,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-decision-delay-intuition.md,concepts,4333,skill-decision-delay-intuition,技能：延迟直觉法,skill,draft,legacy,laowantong,,,1,False,"决策, 认知, 个人管理",3,0,2026-06-11,2026-06-11,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-decision-outside-view.md,concepts,4431,skill-decision-outside-view,技能：团队决策外部视角法,skill,draft,legacy,laowantong,,,1,False,"决策, 团队, 噪声减少",3,0,2026-06-11,2026-06-11,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-first-principles-assumption-classify.md,concepts,4618,skill-first-principles-assumption-classify,技能：假设分类法（第一性原理）,skill,draft,legacy,laowantong,,,1,False,"创新, 思维, 产品",3,0,2026-06-11,2026-06-11,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-mece体系框架法.md,concepts,5605,skill-mece体系框架法,技能：MECE体系框架法,skill,draft,legacy,pending,,,1,False,"learning-methodology, yitang",3,0,2026-06-09,2026-06-09,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-react行动推理循环.md,concepts,905,skill-react行动推理循环,技能：ReACT行动推理循环,skill,draft,legacy,pending,,,1,False,,0,0,2026-06-09T14:38:36+00:00,2026-06-09T14:38:36+00:00,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-AI场景探索STAR模型.md,concepts,1178,skill-Truman-AI场景探索STAR模型,技能：AI场景探索STAR模型,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-AI工具选型决策.md,concepts,1334,skill-Truman-AI工具选型决策,技能：AI工具选型决策,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-AI时代IPO模型重构.md,concepts,1246,skill-Truman-AI时代IPO模型重构,技能：AI时代IPO模型重构,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-AI时代提示词优化法.md,concepts,1237,skill-Truman-AI时代提示词优化法,技能：AI时代提示词优化法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-AI能力分层学习路径.md,concepts,1423,skill-Truman-AI能力分层学习路径,技能：AI能力分层学习路径,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-AI辅助思考伙伴养成.md,concepts,1111,skill-Truman-AI辅助思考伙伴养成,技能：AI辅助思考伙伴养成,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-AI输出审慎判断与交付确认.md,concepts,1221,skill-Truman-AI输出审慎判断与交付确认,技能：AI输出审慎判断与交付确认,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-Feature特性层训练法.md,concepts,1325,skill-Truman-Feature特性层训练法,技能：Feature特性层训练法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-Skill全生命周期管理.md,concepts,1264,skill-Truman-Skill全生命周期管理,技能：Skill全生命周期管理,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-XY-Problem识别与真实问题定位.md,concepts,1098,skill-Truman-XY-Problem识别与真实问题定位,技能：XY Problem识别与真实问题定位,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-上下文质量管理（AI协作）.md,concepts,1078,skill-Truman-上下文质量管理（AI协作）,技能：上下文质量管理（AI协作）,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-个人判断力系统建设（达克效应应对）.md,concepts,1232,skill-Truman-个人判断力系统建设（达克效应应对）,技能：个人判断力系统建设（达克效应应对）,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-人在环渐进自动化策略.md,concepts,1418,skill-Truman-人在环渐进自动化策略,技能：人在环渐进自动化策略,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-低质量动作识别与拒绝.md,concepts,1155,skill-Truman-低质量动作识别与拒绝,技能：低质量动作识别与拒绝,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-信息输入持续补全（防AI错误累积）.md,concepts,1166,skill-Truman-信息输入持续补全（防AI错误累积）,技能：信息输入持续补全（防AI错误累积）,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-判断力产品化与系统赋能.md,concepts,1149,skill-Truman-判断力产品化与系统赋能,技能：判断力产品化与系统赋能,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-双三角模型应用.md,concepts,1357,skill-Truman-双三角模型应用,技能：双三角模型应用,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-复杂项目AI落地稳定性保障.md,concepts,1361,skill-Truman-复杂项目AI落地稳定性保障,技能：复杂项目AI落地稳定性保障,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-多Agent通信协作方案.md,concepts,1414,skill-Truman-多Agent通信协作方案,技能：多Agent通信协作方案,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-开源模型与商业模型融合方案.md,concepts,1383,skill-Truman-开源模型与商业模型融合方案,技能：开源模型与商业模型融合方案,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-技术社区严肃提问法.md,concepts,1291,skill-Truman-技术社区严肃提问法,技能：技术社区严肃提问法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-提示词优化底层方法.md,concepts,1308,skill-Truman-提示词优化底层方法,技能：提示词优化底层方法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-数学题与语文题区分法.md,concepts,1288,skill-Truman-数学题与语文题区分法,技能：数学题与语文题区分法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-本地记忆与云端记忆管理.md,concepts,1395,skill-Truman-本地记忆与云端记忆管理,技能：本地记忆与云端记忆管理,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-知识库最佳实践构建.md,concepts,1383,skill-Truman-知识库最佳实践构建,技能：知识库最佳实践构建,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-短视频自动化上传工作流.md,concepts,1521,skill-Truman-短视频自动化上传工作流,技能：短视频自动化上传工作流,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-科学提问法.md,concepts,1292,skill-Truman-科学提问法,技能：科学提问法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-职场异步协作提问法.md,concepts,1252,skill-Truman-职场异步协作提问法,技能：职场异步协作提问法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-语义对齐沟通法.md,concepts,1231,skill-Truman-语义对齐沟通法,技能：语义对齐沟通法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-Truman-问题定义澄清法.md,concepts,1285,skill-Truman-问题定义澄清法,技能：问题定义澄清法,skill,draft,legacy,pending,,,0,False,,0,0,2026-06-15,,draft;no-source;no-confidence;no-trust-level
30_wiki/concepts/skill-一堂-business-prediction-15-char.md,concepts,9048,skill-一堂-business-prediction-15-char,技能：商业预判15字诀,skill,draft,legacy,pending,,,2,False,"product, yitang",4,4,2026-06-10,2026-06-10,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-一堂-five-step-validation.md,concepts,8752,skill-一堂-five-step-validation,技能：聊问查测盘五步验证法,skill,draft,legacy,pending,,,2,False,"product, yitang",4,4,2026-06-10,2026-06-10,draft;no-confidence;no-trust-level
30_wiki/concepts/skill-一堂-hypothesis-validation-three-axe.md,concepts,8902,skill-一堂-hypothesis-validation-three-axe,技能：假设验证三板斧,skill,draft,legacy,pending,,,2,False,"product, yitang",4,6,2026-06-10,2026-06-10,draft;no-confidence;no-trust-level
