id,name,folder,duration,status,data_status,summary_status,primary,tags,created_at
4612968,"挂脖空调-新品增长案例","",02:20:45,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",02-12 13:30
4573304,"一堂-里程碑拆书直播","",01:52:25,4,1,1,一堂课程,"一堂课程|商业方法论",02-09 23:38
4568326,"多人-技术方案讨论","",01:07:06,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|内部技术/工作讨论",02-09 16:50
4551539,"医美创业失败复盘","",02:47:05,4,1,1,一堂课程,"一堂课程|销售/招商/合作沟通",02-08 16:16
4551449,"医美-创业复盘","",07:22,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通",02-08 16:08
4539570,"一堂-第十一届创业马拉松启动会","",01:49:50,4,1,1,AI/技术,"AI/技术|一堂课程",02-07 12:20
4538028,"一堂-里程碑思维拆书","",01:49:57,4,1,1,一堂课程,"一堂课程|AI/技术|商业方法论",02-07 10:19
4528361,"硬件合作-医药设备沟通","",01:20:26,4,1,1,医疗系统/合规,"医疗系统/合规|供应链/硬件制造|销售/招商/合作沟通",02-06 15:29
4498750,"系统部署方案讨论","",01:26:24,4,1,1,内部技术/工作讨论,"内部技术/工作讨论|供应链/硬件制造|销售/招商/合作沟通",02-05 09:57
4491909,"一堂-里程碑书籍共读","",02:16:16,4,1,1,一堂课程,"一堂课程|AI/技术",02-04 20:04
4480119,"多人-预包装饮品项目沟通","饶军饮料合作",02:10:49,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|内部技术/工作讨论",02-04 10:44
4472179,"AI时代-读书价值分享","",03:30:29,4,1,1,AI/技术,"AI/技术|一堂课程|商业方法论",02-03 20:10
4466051,"多人-医药设备项目沟通","",01:54:48,4,1,1,供应链/硬件制造,"供应链/硬件制造|AI/技术|商业方法论",02-03 15:09
4460180,"2026-02-03 10:49 录音","",02:43,90,0,3,未分类,"",02-03 10:49
4451859,"AI大航海-书籍共创会议","",01:41:58,4,1,1,AI/技术,"AI/技术|一堂课程|商业方法论|销售/招商/合作沟通|内部技术/工作讨论",02-02 20:27
4431344,"一堂-AI方法论实践课","",03:26:12,4,1,1,一堂课程,"一堂课程|AI/技术",02-01 21:03
4410138,"一堂-需求评估方法论","",03:28:23,4,1,1,一堂课程,"一堂课程",01-30 21:02
4399177,"多人-产品成本与渠道会议","",58:42,4,1,1,内部技术/工作讨论,"内部技术/工作讨论|供应链/硬件制造|销售/招商/合作沟通",01-30 11:28
4390298,"一堂-AI大航海项目复盘","",01:58:40,4,1,1,AI/技术,"AI/技术|一堂课程",01-29 20:48
4386557,"创业经验分享会","",01:57:40,4,1,1,商业方法论,"商业方法论|一堂课程",01-29 16:59
4376859,"陆医生-设备合作沟通会","",02:36:02,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|诊所/患者相关",01-29 11:43
4373810,"多人-项目合作沟通","",01:17:33,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|商业方法论|内部技术/工作讨论",01-29 10:10
4364641,"一堂-创业案例分享会","",02:11:07,4,1,1,一堂课程,"一堂课程",01-28 18:01
4362442,"初三-寒假学习规划会议","",19:38,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",01-28 16:28
4360030,"家长-中考政策沟通会","",58:50,4,1,1,未分类,"",01-28 15:19
4344398,"渠道与零售管理分享","",03:06:10,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通",01-27 20:11
4335322,"一堂-创业失败案例分享","",04:03:06,4,1,1,一堂课程,"一堂课程",01-27 14:09
4322019,"耿一馨-一堂融资培训课","",45:43,4,1,1,一堂课程,"一堂课程|商业方法论",01-26 20:49
4319927,"一堂-新人落地必修课","",01:53:08,4,1,1,一堂课程,"一堂课程",01-26 18:08
4318026,"多人-饮料产品销售会议","",43:35,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|供应链/硬件制造|内部技术/工作讨论",01-26 16:45
4314556,"苏杰-PM招聘必修课","",38:52,4,1,1,未分类,"",01-26 15:06
4307765,"多人-产品销售复盘会议","",01:29:06,4,1,1,供应链/硬件制造,"供应链/硬件制造",01-26 10:47
4288010,"一堂-AI方法论探索","",05:59:56,4,1,1,AI/技术,"AI/技术|一堂课程",01-24 21:00
4280702,"一堂-教研团队成长分享","",03:12:02,4,1,1,一堂课程,"一堂课程|销售/招商/合作沟通",01-24 11:00
4275381,"一堂-世总会0到1实践","",01:48:10,4,1,1,一堂课程,"一堂课程",01-23 21:17
4273172,"一堂-To B业务探索分享","",02:24:25,4,1,1,一堂课程,"一堂课程",01-23 17:59
4269943,"一堂-学员成长分享","",02:02:59,4,1,1,AI/技术,"AI/技术|一堂课程",01-23 15:55
4265699,"凯文凯利-必然趋势分享","",01:39:41,4,1,1,AI/技术,"AI/技术",01-23 13:47
4231073,"多人-项目问题沟通","",26:57,4,1,1,未分类,"",01-21 21:05
4226418,"药店-选址选品运营讨论","",16:26,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",01-21 16:36
4216993,"多人-药店数字化运营讨论","",01:17:14,4,1,1,AI/技术,"AI/技术|商业方法论|供应链/硬件制造|内部技术/工作讨论",01-21 11:07
4205951,"多人-药店行业合作讨论","",02:27:35,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务|AI/技术|销售/招商/合作沟通|内部技术/工作讨论",01-20 18:36
4202631,"医药零售-运营模式讨论","",02:06:14,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务|AI/技术|供应链/硬件制造|内部技术/工作讨论",01-20 16:14
4150765,"20260118TCP开放麦盈盈莫非花总_20260118_00460315.mp3","",03:34:40,4,1,1,AI/技术,"AI/技术|一堂课程|销售/招商/合作沟通",01-18 00:52
4149520,"一堂-讲师能力与AI应用分享","",02:41:18,4,1,1,AI/技术,"AI/技术|一堂课程|销售/招商/合作沟通",01-17 21:56
4148903,"一堂-教学能力修炼分享","",50:45,4,1,1,一堂课程,"一堂课程",01-17 21:06
4148886,"一堂-线下训战营介绍","",02:27,4,1,1,一堂课程,"一堂课程|商业方法论|内部技术/工作讨论",01-17 21:03
4134315,"一堂-需求分析方法论","",03:46:43,4,1,1,一堂课程,"一堂课程|AI/技术",01-16 21:08
4109908,"老魏-创业体系分享","",01:10:01,4,1,1,未分类,"",01-15 22:19
4092592,"多人-药店数字化改造讨论","",03:02:41,4,1,1,AI/技术,"AI/技术|内部技术/工作讨论",01-15 11:11
4084003,"1113冉鹏讲战略-converted.mov","战略",04:26:42,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通",01-14 23:04
4078290,"朱总-项目履约沟通","",16:56,4,1,1,未分类,"",01-14 17:39
4067012,"爱的语言-理论与实践分享","",35:52,4,1,1,未分类,"",01-14 11:25
4053861,"一堂-TCPR模型高阶能力培训","",02:52:40,4,1,1,一堂课程,"一堂课程|销售/招商/合作沟通",01-13 18:32
4046714,"一堂武智院-项目介绍","",18:54,4,1,1,AI/技术,"AI/技术|一堂课程",01-13 14:39
4045819,"533号战队-小红书AI自动化分享","",20:05,4,1,1,AI/技术,"AI/技术|商业方法论",01-13 14:17
4044940,"2298战队-AI组织落地探索","",19:01,4,1,1,AI/技术,"AI/技术|商业方法论",01-13 13:56
4044361,"唐三超-奶糖项目汇报","",18:55,4,1,1,AI/技术,"AI/技术|一堂课程|内部技术/工作讨论",01-13 13:36
4043855,"电商AI系统-MVP竞选分享","",19:04,4,1,1,AI/技术,"AI/技术|一堂课程|销售/招商/合作沟通|内部技术/工作讨论",01-13 13:15
4043497,"71号-小红书AI商业化笔记","",19:12,4,1,1,AI/技术,"AI/技术|一堂课程",01-13 12:54
4043229,"一飞-短视频AI智能体分享","",13:37,4,1,1,AI/技术,"AI/技术|一堂课程",01-13 12:37
4042877,"科创号1301-AI应用落地汇报","",17:59,4,1,1,一堂课程,"一堂课程|AI/技术",01-13 12:17
4042110,"电商团队-AI提效项目分享","",17:15,4,1,1,AI/技术,"AI/技术",01-13 11:37
4041634,"方正影-AI学习经验分享","",16:13,4,1,1,AI/技术,"AI/技术|一堂课程",01-13 11:19
4033964,"王欢-团队复盘分享","",20:47,4,1,1,AI/技术,"AI/技术|一堂课程",01-13 02:07
4033918,"稳住战队-价值投资大师项目","",15:13,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",01-13 01:49
4033871,"无限进步战队-AI内容营销路演","",18:32,4,1,1,AI/技术,"AI/技术|一堂课程",01-13 01:28
4033787,"大星-AI大航海路演","",19:36,4,1,1,AI/技术,"AI/技术|一堂课程|商业方法论",01-13 01:06
4033625,"337号船-短视频AI自动化","",24:50,4,1,1,一堂课程,"一堂课程|AI/技术|供应链/硬件制造",01-13 00:34
4033525,"个人-AI航海成果汇报","",17:55,4,1,1,一堂课程,"一堂课程|AI/技术",01-13 00:13
4033304,"AI博客项目-经验分享","",18:16,4,1,1,AI/技术,"AI/技术",01-12 23:45
4033147,"房浩洋-AI剧本杀项目路演","",16:56,4,1,1,AI/技术,"AI/技术",01-12 23:26
4032889,"刘凯-AI调研平台项目汇报","",19:05,4,1,1,AI/技术,"AI/技术|商业方法论",01-12 23:04
4030409,"多人-陈皮项目合作沟通","",02:07:03,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|供应链/硬件制造",01-12 20:25
4028344,"2026-01-12 18:22 录音","",00:44,-2,0,3,未分类,"",01-12 18:22
4027464,"AI漫剧项目复盘","",19:08,4,1,1,AI/技术,"AI/技术|商业方法论",01-12 17:40
4026879,"出海智行-项目介绍","",17:56,4,1,1,AI/技术,"AI/技术",01-12 17:18
4025217,"瑶光阁-非遗珠宝项目汇报","",24:11,4,1,1,AI/技术,"AI/技术",01-12 16:27
4024386,"大航海-AI项目成果分享","",20:54,4,1,1,AI/技术,"AI/技术",01-12 16:05
4023226,"AI旋风组-项目介绍","",21:13,4,1,1,一堂课程,"一堂课程|AI/技术",01-12 15:33
4001647,"一起引擎-由来与初心介绍","",24:28,4,1,1,未分类,"",01-11 17:58
4000283,"多人-出海跨境电商培训","",01:39:51,4,1,1,商业方法论,"商业方法论",01-11 16:18
3997630,"多人-商业交流讨论","",02:25:39,4,1,1,供应链/硬件制造,"供应链/硬件制造|内部技术/工作讨论",01-11 13:15
3994546,"战略培训-案例分析","战略",03:44:48,4,1,1,商业方法论,"商业方法论",01-11 09:09
3988786,"商业分析方法论培训","",01:32:05,4,1,1,商业方法论,"商业方法论|内部技术/工作讨论",01-10 19:12
3983247,"战略管理-案例分析培训","战略",04:49:57,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通",01-10 13:03
3979746,"战略培训-实战案例分析","战略",02:42:15,4,1,1,未分类,"",01-10 09:18
3951347,"AI时代-个人发展与商业","",01:37:08,4,1,1,AI/技术,"AI/技术",01-08 21:38
3946256,"多人-中式茶饮创业沟通","",11:13,4,1,1,未分类,"",01-08 16:52
3926430,"老朱-饮品创业战略咨询","",01:54:18,4,1,1,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通",01-07 22:20
3912828,"战略驱动-企业增长方法论","战略",02:07:15,4,1,1,商业方法论,"商业方法论|一堂课程",01-07 12:45
3857446,"阿蕊老师-AI项目成果分享","",02:15:21,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|AI/技术|一堂课程",01-04 20:33
3797639,"AI时代-营销沟通与整合营销","",01:37:29,4,1,1,AI/技术,"AI/技术",12-30 20:32
3794467,"多人-进项税处理沟通","",01:28:49,4,1,1,未分类,"",12-30 17:18
3744709,"AI用书会-三刷四真学习","",13:51,4,1,1,AI/技术,"AI/技术|内部技术/工作讨论",12-28 20:20
3732953,"一堂-PCPR模型课程","",03:10:59,4,1,1,一堂课程,"一堂课程",12-27 21:00
3685844,"多人-产品方向选择讨论","",01:47:36,4,1,1,商业方法论,"商业方法论|内部技术/工作讨论",12-25 16:25
3614569,"润心堂-饮料产品方向会议","",01:05:04,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",12-23 10:47
3605771,"AI四格漫画创作交流","",41:16,4,1,1,AI/技术,"AI/技术|商业方法论",12-22 22:22
3574060,"战略培训-九层宝塔模型","战略",02:50:42,4,1,1,未分类,"",12-21 15:54
3424604,"云聚米-私有化部署与开发沟通","",32:16,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",12-15 11:01
3391354,"多人-制冷设备合作会议","",53:40,4,1,1,AI/技术,"AI/技术|销售/招商/合作沟通|内部技术/工作讨论",12-13 09:16
3353407,"草本茶饮-产品方向讨论","",02:01:14,4,1,1,供应链/硬件制造,"供应链/硬件制造|内部技术/工作讨论",12-11 14:39
3334846,"茶饮行业-市场分析讨论","",01:08:05,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",12-10 18:11
3331285,"锐星棠-草本饮品发展讨论","",01:56:48,4,1,1,供应链/硬件制造,"供应链/硬件制造|内部技术/工作讨论",12-10 15:54
3307699,"茶饮行业-市场现状讨论","",01:15:35,4,1,1,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通|内部技术/工作讨论",12-09 16:52
3305831,"产品-市场分析讨论","",41:22,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",12-09 15:54
3254212,"润心堂-草本饮料产品交流","",01:53:59,4,1,1,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通",12-07 09:12
3222718,"双柚汁产品成本沟通","",01:21:05,4,1,1,未分类,"",12-05 10:30
3185113,"2025-12-03 14:35 录音","",01:36:02,4,1,0,未分类,"",12-03 14:35
3166977,"润馨堂-品牌运营讨论","",01:43:43,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",12-02 16:05
3138892,"团队-产品规划与技术会议","",28:32,4,1,1,供应链/硬件制造,"供应链/硬件制造|内部技术/工作讨论",12-01 10:42
3128905,"GEO业务-最佳实践讨论","",39:31,4,1,1,AI/技术,"AI/技术|内部技术/工作讨论",11-30 16:09
3117385,"一堂-AI业务应用分享","",02:49:13,4,1,1,AI/技术,"AI/技术|一堂课程",11-29 14:22
3111485,"尼尔森-华润万家副总","",00:03,4,1,1,未分类,"",11-29 00:40
3090862,"战略管理-案例分析培训","战略",01:21:57,4,1,1,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通",11-27 22:10
3036781,"饮品产品-试饮与市场策略讨论","",01:47:37,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|供应链/硬件制造|商业方法论|内部技术/工作讨论",11-25 10:45
2999455,"AI营销-AIO与G优行业分享","",01:13:20,4,1,1,AI/技术,"AI/技术|商业方法论",11-22 21:04
2995740,"产品需求-优化讨论","",24:33,4,1,1,供应链/硬件制造,"供应链/硬件制造|内部技术/工作讨论",11-22 14:59
2993699,"港澳籍学生-升学路径咨询","",27:06,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通",11-22 11:52
2986508,"AI获客策略-跨行业合作探讨","",38:23,4,1,1,AI/技术,"AI/技术|商业方法论|销售/招商/合作沟通",11-21 19:27
2844840,"多人-奶茶原料行业交流","",02:44:09,4,1,1,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通",11-14 11:46
2842325,"产品调配-口感与成本讨论","",01:05:39,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",11-14 10:13
2811606,"采购成本控制讨论","",01:38:44,4,1,1,供应链/硬件制造,"供应链/硬件制造|内部技术/工作讨论",11-12 15:57
2793285,"医药零售-合作模式讨论","",01:26:46,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务|销售/招商/合作沟通|内部技术/工作讨论",11-11 17:05
2702634,"季总-朱总-供应商合作沟通","",40:52,4,1,1,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通",11-06 10:08
2694971,"多人-AI与行业发展讨论","",01:38:43,4,1,1,AI/技术,"AI/技术|内部技术/工作讨论",11-05 20:00
2690270,"阿里健康-智能药柜合作沟通","",01:54:00,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务|销售/招商/合作沟通|诊所/患者相关",11-05 16:06
2678368,"自我提升-消除模糊","",04:30,4,1,1,未分类,"",11-05 01:49
2563672,"阿蕊老师-AI学习直播","",02:06:54,4,1,1,AI/技术,"AI/技术|一堂课程|销售/招商/合作沟通",10-28 20:05
2447560,"医药零售-运营合作讨论","",01:51:37,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务|供应链/硬件制造|销售/招商/合作沟通|内部技术/工作讨论",10-21 15:46
2431721,"慢病管理-药店运营模式讨论","",01:27:37,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务",10-20 18:21
2369125,"润心堂-产品合作沟通","",48:40,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通",10-16 14:07
2366453,"饮料行业-香精工艺交流","",01:13:33,4,1,1,供应链/硬件制造,"供应链/硬件制造",10-16 11:28
2354777,"药店数字化改造沟通","",11:12,4,1,1,医疗系统/合规,"医疗系统/合规|智能药柜/医疗业务",10-15 17:20
2352372,"风味糖浆-产品合作沟通","",01:33:38,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|供应链/硬件制造",10-15 15:45
2349464,"糖浆市场调研沟通","",51:50,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",10-15 14:11
2309833,"餐饮饮品研发讨论","",59:16,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",10-13 15:15
2303413,"阿瑞老师-AI自习室共学","",01:10:49,4,1,1,AI/技术,"AI/技术",10-13 10:39
2247045,"瑞心堂-集采与品牌升级讨论","",01:12:55,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",10-09 16:33
2230744,"阿蕊老师-AI销售训练营结营","",03:15:43,4,1,1,AI/技术,"AI/技术|一堂课程|销售/招商/合作沟通",10-08 20:31
2228530,"刘长胜@136 0281 5868_20251008160644.m4a","",02:41,4,1,3,未分类,"",10-08 16:12
2225549,"销售科学-AI化提效直播","",02:28:33,4,1,1,AI/技术,"AI/技术|销售/招商/合作沟通",10-08 10:10
2222280,"SVID_20250930_190525_1.mp4","",05:18:30,4,1,3,AI/技术,"AI/技术|一堂课程|供应链/硬件制造|内部技术/工作讨论",10-07 17:58
2174612,"自动烤炉-产品介绍","",02:09,4,1,1,供应链/硬件制造,"供应链/硬件制造",09-29 17:43
2132253,"药品自动售货机合作运营计划","",08:12,4,1,1,供应链/硬件制造,"供应链/硬件制造|智能药柜/医疗业务|销售/招商/合作沟通",09-26 23:54
2131240,"电机限位传感器测试流程","",02:20,4,1,1,供应链/硬件制造,"供应链/硬件制造|内部技术/工作讨论",09-26 21:18
2083979,"阿里健康大药房产能合作洽谈","",08:42,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务|销售/招商/合作沟通",09-24 13:31
2066588,"公司诉讼案件处理沟通记录","",01:48:39,4,1,1,未分类,"",09-23 15:13
1934758,"草本饮品B端市场调研与产品策略","",01:23:22,4,1,1,未分类,"",09-15 16:36
1891364,"餐饮饮品产品方向讨论纪要","",01:36:06,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",09-12 11:16
1883124,"医药零售行业趋势与个人感悟","",01:33:43,4,1,3,智能药柜/医疗业务,"智能药柜/医疗业务|医疗系统/合规|供应链/硬件制造|内部技术/工作讨论",09-11 19:21
1841992,"创业转型与企业管理交流记录","",01:00:17,4,1,1,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通",09-09 13:53
1779825,"金银花浓缩汁餐饮产品方案","",01:20:35,4,1,1,未分类,"",09-04 14:59
1708003,"聚米智能药房AI推广方案","",01:02:26,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务|AI/技术|销售/招商/合作沟通",08-29 14:39
1698642,"公司管理效率与发展问题讨论","",51:24,4,1,1,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通|内部技术/工作讨论",08-28 17:39
1677917,"食材配送项目合作沟通纪要","",01:46:10,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|供应链/硬件制造|内部技术/工作讨论",08-27 10:27
1668199,"产品成本优化及合作沟通纪要","",01:35:51,4,1,1,供应链/硬件制造,"供应链/硬件制造",08-26 14:03
1595288,"新港湾医疗项目合作沟通纪要","",37:23,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务|销售/招商/合作沟通|诊所/患者相关|医疗系统/合规|AI/技术",08-19 15:31
1568248,"水果健康饮品开发讨论纪要","",17:19,4,1,1,内部技术/工作讨论,"内部技术/工作讨论|供应链/硬件制造",08-16 13:08
1567489,"认智美产品线优化与生产破局讨论纪要","",01:52:23,4,1,1,供应链/硬件制造,"供应链/硬件制造|内部技术/工作讨论",08-16 11:02
1567157,"草本饮品研发与市场策略讨论","",15:59,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",08-16 10:23
1561029,"2025-08-15 14:59 录音","",01:46:20,4,1,0,销售/招商/合作沟通,"销售/招商/合作沟通",08-15 14:59
1536915,"校园AI零售共创项目方案","",02:07:30,4,1,1,AI/技术,"AI/技术|商业方法论|供应链/硬件制造|销售/招商/合作沟通",08-13 10:13
1521681,"芯片海外业务合作讨论纪要","",58:20,4,1,1,销售/招商/合作沟通,"销售/招商/合作沟通|内部技术/工作讨论",08-11 19:34
1492579,"饮料代加工合作洽谈","",01:22:47,4,1,1,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通",08-08 10:28
1486662,"网络话密达数据公司介绍","",01:01:06,4,1,1,AI/技术,"AI/技术",08-07 16:28
1486162,"智慧城市AI应用交流","",35:32,4,1,1,AI/技术,"AI/技术",08-07 15:52
1485627,"医疗健康服务平台架构解析","",26:50,4,1,1,智能药柜/医疗业务,"智能药柜/医疗业务|医疗系统/合规",08-07 15:14
1483043,"项目分账与支付对接方案","",18:08,4,1,1,未分类,"",08-07 11:22
1473463,"产品用料等多话题交流记录","",12:33,4,1,3,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通",08-06 11:05
1445999,"公司业务困境、历史问题及未来策略梳理 ","",02:01:05,4,1,3,商业方法论,"商业方法论|供应链/硬件制造",08-02 16:22
1428540,"产品螺丝配件等业务细节及海外拓展讨论 ","",58:23,4,1,0,医疗系统/合规,"医疗系统/合规|智能药柜/医疗业务|内部技术/工作讨论",07-31 13:07
1422729,"药品设备合作、资金问题及行业动态探讨 ","",01:43:00,4,1,3,智能药柜/医疗业务,"智能药柜/医疗业务|供应链/硬件制造|销售/招商/合作沟通",07-30 18:29
1396750,"胶囊内镜项目情况、合作及行业探讨 ","",02:53:22,4,1,3,智能药柜/医疗业务,"智能药柜/医疗业务|医疗系统/合规|AI/技术|销售/招商/合作沟通",07-28 14:22
1319233,"自助售卖机（医药柜）合作与生产相关探讨 ","",01:06:43,4,1,3,供应链/硬件制造,"供应链/硬件制造",07-18 10:17
1276148,"创业者谈AI在传统服务业的应用与转型 ","",04:33:18,4,1,0,AI/技术,"AI/技术",07-13 14:17
1263515,"连锁药店转型计划及合作、运营相关情况 ","",07:06,4,1,3,销售/招商/合作沟通,"销售/招商/合作沟通",07-11 12:23
1256097,"企业高新技术与专精特新资质申报规划 ","",01:02:31,4,1,0,未分类,"",07-10 15:15
1254543,"泰迪熊与巨米科技谈SOD鸡汤售卖机合作 ","",10:34,4,1,3,智能药柜/医疗业务,"智能药柜/医疗业务|销售/招商/合作沟通",07-10 12:20
1241665,"智能售药机项目研讨：成本盈利与合作规划 ","",52:39,4,1,3,智能药柜/医疗业务,"智能药柜/医疗业务|销售/招商/合作沟通",07-08 17:46
1238215,"业务合作、物流成本及产品供应链讨论 ","",21:22,4,1,3,供应链/硬件制造,"供应链/硬件制造|销售/招商/合作沟通|内部技术/工作讨论",07-08 10:54
1236736,"伙伴分享个人成长、模型应用及工作经验 ","",01:00:02,4,1,3,未分类,"",07-08 08:39
1236213,"个人中国行：使命、教学创新与平台价值 ","",05:46,4,1,3,未分类,"",07-08 00:46
1236242,"【示例】会议内容自动整理纪要和代办","",01:14,4,1,1,内部技术/工作讨论,"内部技术/工作讨论",07-08 00:44
1236241,"【示例】2025年政府工作报告解读","",55:01,4,1,3,未分类,"",07-08 00:44
1236240,"【示例】DeepSeek从入门到精通","",01:12:45,4,1,3,未分类,"",07-08 00:44
