id,name,folder,duration,status,data_status,summary_status,tags,topics,created_at,file_path
6323276,"医疗AI项目-创客沟通","",51:33,4,1,1,"广州 北京 成都 ABC 南京大兴中医 阿里健康 一堂 医疗AI 中小诊所 年轻医生 MVP AI训练 语音识别 OPC模式 轻资产 医疗SaaS 处方生成","项目现状：MVP试用中，无付费用户|目标客户：基层民营诊所年轻医生|核心需求：辅助诊疗+降低人力成本",04-12 15:00,https://tnoss.itingnao.com/tmp/240745_6323276/w7v8pqhvib0seobldvw8umd72cckke96.mp3?auth_key=1781414000-aboygqy86a223qfhu4180u5lbdin9l5w-0-d4aa2a6b84b3676fcb77b42514152103
6321762,"多人-医疗AI项目沟通","",05:59,4,1,1,"天津区 天心区 人工智能 辅助诊断 准确率 公立医院 数据 资本 热钱 医疗口 智能柜 融资","项目进展：AI辅助诊断准确率95%以上|推广计划：与天津区合作，配设备给基层医院|资源整合：利用现有团队和技术，结合政府行为推进",04-12 13:39,https://tnoss.itingnao.com/tmp/240745_6321762/s5a58fhi9vjzkw1bi0i9v2m6ztuzr8z8.mp3?auth_key=1781414000-crrjzdsiguthpv7wdd1ya4criquqgo5d-0-772433b18e43f5478b7cca1526835483
6311449,"一堂-商业项目宣讲会","",05:15:54,4,1,1,"成都 苏州 上海 杭州 深圳 昆明 西安 青岛 厦门 武汉 川海生智 一堂 明香纳米 奥斯利 普尔城 一堂 商业项目 大航海 AI 创业 创客 观察员 商业模式 MVP AI工具","项目类型多样：覆盖AI、教育、农业等多领域|核心目标：验证商业模式，跑通MVP|创客需求：需投入时间，具备创业者心态",04-11 19:51,https://tnoss.itingnao.com/tmp/240745_6311449/2q4zicm00dn7dh49b59yzw2rsfletrbn.mp3?auth_key=1781414000-hyovt4ir62gnvdlbtl6910ex6v4raxke-0-055ef5aba3e1a379852951b2ca37f489
6272697,"外卖平台-智能分单系统沟通","鑫港湾和千惠技术对接",02:20:48,4,1,1,"外卖平台 美团外卖 抖音外卖 订单报表 分单系统 队列排组 自动退单 退款接口 1.0版本 多平台对接","系统功能：订单状态同步、设备空闲管理|阶段规划：先人工操作，后机器对接|技术方案：轮轴机器人、暂存柜、条码定位",04-10 12:54,https://tnoss.itingnao.com/tmp/240745_6272697/4rb25dapbvgpc3wy4s5kkk4ghlmyi1i3.mp3?auth_key=1781414000-5tnrt66kp2x2ow39m3kh4kfsbziq3evk-0-4ba2132d93b85c053fe88c34a97b2957
6272340,"2026-04-10 12:40 录音","鑫港湾和千惠技术对接",00:30,4,1,3,"","",04-10 12:40,https://tnoss.itingnao.com/tmp/240745_6272340/eezj2lfmcwjv00ymfqz892otnduowjsb.mp3?auth_key=1781414000-q8xol4tdmdchxb6ja8q7ow57gmilp90w-0-09f56ccf23b139982b152174b8ffc215
6269640,"货柜-结构与电子方案讨论","鑫港湾和千惠技术对接",01:19:06,4,1,1,"厦门 广州 佛山 货道 指示灯 合并货道 标准模式 电磁铁 函数包 协议 485通讯 远程升级 主控板","货道设计：合并货道提升空间利用率，统一标准间距|指示灯方案：补货与取货亮灯提示，安装位置需不影响操作|通讯协议：采用函数包简化对接，支持485/CAN等多种通讯方式",04-10 11:20,https://tnoss.itingnao.com/tmp/240745_6269640/qtlbs4wm9qijg0jqmwevjp6h83eha260.mp3?auth_key=1781414000-wh3mtge4oxzzmm8qb2zeth437kb5p7rc-0-5aaed1947d921efd40d45f6babdcaba4
6253966,"一堂-项目展演会议","",54:45,4,1,1,"新东方 猿辅导 无忧传媒 一堂 教育提分 认知神经科学 企业增长咨询 阻燃液 无人机防火 AI决策 信息引擎","郭翔宇：初高中提分体系项目|李一鸣：企业增长咨询项目|路元：AI决策信息引擎项目",04-09 22:48,https://tnoss.itingnao.com/tmp/240745_6253966/7bw3tyijq7wegujmy8nlwf0jzct8xrlo.mp3?auth_key=1781414000-n5zgihi0487g58gs26nz3fst4ah6qeb5-0-abd9df185023bdde816588d3d593c3db
6249248,"一堂-项目宣讲会","",03:30:18,4,1,1,"北京 华北平原 海南博鳌 西安 说晚月公司 一堂 项目宣讲 AI 养老 月球资源开发 跨境医疗 非遗 供应链管理 预制水泥房 光伏发电 AI短剧 中医AI助手 脊柱健康 抗衰老 智能零售","多个项目路演：涵盖养老、太空、医疗等领域|项目聚焦AI应用与商业落地|招募合伙人与创客参与共创",04-09 19:09,https://tnoss.itingnao.com/tmp/240745_6249248/y1maxr7nn5zeo0crkry8ypu2sup9nziu.mp3?auth_key=1781414000-yvg6zdrro655cbjk9bh9yn8j5sdgwbk6-0-3aa7c7a80fcb10e97e4904c631455a2b
6191702,"鑫港湾-业务规划沟通","",10:43,4,1,1,"河北 河南 鑫港湾 广东鑫港湾 新高方数字科技 鑫港湾 广东鑫港湾 新高方数字科技 软件服务 设备销售 安装运维 服务费 服务器变更 工资发放 周会","业务架构：鑫港湾为核心，子公司分工明确|收入来源：服务费、软件升级开发、安装运维|管理规划：周五周会，乘上启下",04-08 13:13,https://tnoss.itingnao.com/tmp/240745_6191702/quzc0joik34kbro2ucffkp5bib0amp9k.mp3?auth_key=1781414000-jixnold55n8spjpj4u7ne08ydf44r4m4-0-70d3d44e25b3c25009d57db9d0128c6a
6184804,"药品售卖机-技术方案会议","",01:35:38,4,1,1,"广东 深圳 湛江 海南 广州 番禺 黄埔 东莞 佛山 吉安 阿里健康大药房 电子压缩机 恒温恒湿 高温屏 IP防护 SUS201 304不锈钢 货道 XY轴 溯源 AI智能算法","设备功能：制冷/加湿/温湿度控制|材料选择：室内用彩图板/沿海304不锈钢|运营模式：社区医院试点+城市合伙人招商",04-08 10:22,https://tnoss.itingnao.com/tmp/240745_6184804/bwgckwrh5ccncrqrrwsv4txwqbropq92.mp3?auth_key=1781414000-i6hxpgcdhqqm4bm16pyia11slgocucpo-0-7aba937389f7ac7407afa468cfb29e79
6167714,"多人-AI开发技术讨论","",21:37,4,1,1,"深圳 鑫港湾 AI 本地部署 云端部署 生产环境 测试环境 权限配置 代码合并 VLA 脑机接口 量子计算机","本地部署需合并数据库文件、配置环境|AI编后端代码快，前端需调教|AI发展将带来硅基生命、赛博永生",04-07 17:29,https://tnoss.itingnao.com/tmp/240745_6167714/i2xfslsazgjew67lezl38kc9fbxyttgw.mp3?auth_key=1781414000-ojpsnx7camztw6t9nqits67edbqbb3sq-0-602176e870ddd505e65bb7e8f1c96a1c
6149126,"多人-项目联调问题沟通","",04:54:46,4,1,1,"联调测试 内存不足 前端开发 后端部署 云端环境 测试数据 token 沙箱 网关 局域网","问题：项目联调测试阶段内存不足|难点：云端环境权限限制无法访问|方案：分角色设计执行审查循环",04-07 10:41,https://tnoss.itingnao.com/tmp/240745_6149126/kavaj23h243redlts7r3i9cieqzb1aco.mp3?auth_key=1781414000-04crd5aro5wk9fdxmmaggcr3l0y7535f-0-3550eaeda235658797cc19cc1d538100
6124364,"一堂-AI调研方法论","",01:37:13,4,1,1,"重庆 深圳 中山 上海 北京 一堂 AI调研 幻觉 交叉验证 信源分级 饱和式调研 skill 龙虾 YI 方法论 教育AI","AI调研三大问题：幻觉、浅尝辄止、可信度低|提升AI调研质量的十大原则|AI与教育结合的未来形态探索",04-06 00:28,https://tnoss.itingnao.com/tmp/f45a5e31-e8a5-469f-9c44-e4c85485a494.mp3?auth_key=1781414000-jjo9u2j4ll8djv5lrznwcif43y1ipuli-0-130d0cbbf56de7f483be97baffccc908
6107157,"一堂-调研武器库课程","调研课题",03:20:54,4,1,1,"北京 一堂 一堂 调研武器库 挖掘式调研 系统式调研 爆发式调研 自动式调研 三端调研 内线调研 外线调研 AI调研","调研差异：新手分析讨论，老手注重信息收集|调研框架：三端、内线、外线及14个策略|AI调研：需结合流程、数据、验证原则提升质量",04-04 10:50,https://tnoss.itingnao.com/tmp/240745_6107157/q5sgqfym7atqxiwjdgce61gvcr1pzkni.mp3?auth_key=1781414000-w7p968z8p6l3mmmk6400nl76j11x7ggo-0-72d31f810eb93b199ae9475525880161
6086504,"多人-FD模式解析","商业路径探索",05:08,4,1,1,"特的公司 FD AI 大模型 规模化 SaaS 标准化产品 定制外包 快速迭代 客单价 智能体","FD定义：规模化非规模化事物的顶级策略|FD模式：绑定客户抽象标准模块提升客单价|AI时代FD价值：深入业务定义问题创造价值",04-03 12:27,https://tnoss.itingnao.com/tmp/240745_6086504/jko0ee8l2nxdzly2ermjoybnfe4hwfnc.mp3?auth_key=1781414000-b0hwu8to97rcv1pwq1ovjzopn5v13d1k-0-561638470481f246f102185081458b90
6086372,"超级个体-百万美元架构师","商业路径探索",04:35,4,1,1,"超级个体 百万美元架构师 三支柱 AI 商业闭环 信任飞轮 变现终端 流量引擎 内容生态杠杆 闭环生态","核心逻辑：AI作催化剂构建高信任壁垒系统工程|三支柱：品牌(信任容器)、内容(流量引擎)、攻击(变现终端)|工作流：输入(高质量数据)→提纯(底层逻辑)→架构(核心资产)",04-03 12:20,https://tnoss.itingnao.com/tmp/240745_6086372/1cs3akunj9cjljhrxb314qo0xte8306g.mp3?auth_key=1781414000-wsq5x6qvezis7remwvqcswwatbszxd4m-0-b83565d6a2da12f7887d773f54c82fdf
6036620,"魏哲-企业效率管理分享","",01:46:07,4,1,1,"浙江 广东 江苏 非洲 伦敦 加利福尼亚 阿里 嘉利资本 魏哲 存量经济 效率为王 组织效率 领导力 价值观管理 现金流 战略定力 数字化转型 跨境电商","核心观点：存量时代效率优先于增长规模|管理要点：领导力、组织建设与价值观落地|实践策略：聚焦主业、优化资产与创新效率",04-02 00:12,https://tnoss.itingnao.com/tmp/c09762cb-d095-438d-aeaf-2fffae86e281.mp3?auth_key=1781414000-26etp49hse88f99acy0z2cdph5fyiqn1-0-71c00522d59737b1767998b36c66edc2
6009986,"智能设备-外卖对接方案讨论","",01:20:40,4,1,1,"白云区 天河区 深圳 上海 南宁 广州 永州 智能设备 外卖对接 定制开发 标品 订单分发 美团 饿了么 ERP ISV 自配送","业务模式：定制开发与标品两种方案对比|成本控制：优先定制开发转嫁成本|客户定位：聚焦无人智能零售设备商家",04-01 10:41,https://tnoss.itingnao.com/tmp/240745_6009986/wgw3riqkgu5mfwasiepcl3lefz3dense.mp3?auth_key=1781414000-w9l6eglxgicarago45kp7qtt2g0fcyaf-0-798fd8da891852769766d52880403e12
5981557,"多人-外卖系统合作讨论","袁总、廖总和我",03:15:35,4,1,1,"广东 上海 厦门 番禺 白云区 鑫港湾数字科技 外卖系统 供应链 聚合支付 产业基金 设备租赁 品牌孵化 招商加盟 机械臂 寻迹机器人 SKU","商业模式：打造外卖聚合平台，孵化多品牌|技术方案：机械臂+寻迹机器人实现自动化打包|合作模式：成立子公司，采用阿米巴模型",03-31 14:50,https://tnoss.itingnao.com/tmp/240745_5981557/gw0c7okreqvm88no7a87s11zvgw4ax2x.mp3?auth_key=1781414000-wp2nonirge7str2j9z3lvjjckxnpj32k-0-c973b9aa8d03bc98a63096463c26b7f3
5947278,"朱总-不良资产处置沟通","",34:03,4,1,1,"温州 浙江 广州 深圳 湖南 长沙 不良资产 债务重组 房产处置 国资股东 股权纠纷 AI工具 续贷 代持","核心问题：公司5000万债务及国资股东纠纷|解决方案：房产低价拍买+代持变现|风险点：国资股东不配合及法律流程拖延",03-30 16:42,https://tnoss.itingnao.com/tmp/240745_5947278/iu63x6kla7gbj83xywsyhsrzb3uszjck.mp3?auth_key=1781414000-1bpez6fu4veuhql2bitdmyq2ln9mlvr6-0-8cbdeddb7b9f15e95f84e3bd1ee1834b
5927772,"设备优化方案沟通","",13:22,4,1,1,"佛山 厦门 设备优化 降成本 库存容量 品规 一拖一 标准品 诊所 药店 远程审方 样机","目标：6月前完成设备优化，提升容量至400品规|方案：采用一拖一箱体设计，成本控制在1万左右|规划：先开1家店验证，后续考虑连锁取样点模式",03-30 10:39,https://tnoss.itingnao.com/tmp/240745_5927772/ddbzzczl95e8qsq206hiw4zmghgcdib0.mp3?auth_key=1781414000-ptl9tovoeui32tzitkyftma1awb4h5pn-0-d65d3b76f71da728a1b0db2914cf18d2
5926497,"多人-硬件合作与产品开发讨论","",15:29,4,1,1,"佛山丹灶 小程序 亮灯模块 硬件成本 廖总 佛山丹灶 发泡箱体 6月1日 硬件控制权","小程序多开方案：微信分身改名切换店铺|硬件合作：与廖总洽谈发泡箱体及成本|产品节点：6月1日前需确定新方案",03-30 10:23,https://tnoss.itingnao.com/tmp/240745_5926497/gw7wihfym7ejird46d5zrpow2jiicvqj.mp3?auth_key=1781414000-kfvx1v9l7z2xva5uk2g7p1m53aywg6g7-0-956e2a949d9a5628211ab7a2ffbaf312
5923489,"多人-云巨米系统流程讨论","",37:44,4,1,1,"广东省 厦门 云巨米 处方流转 远程审方 库存同步 订单分发 AIP系统 ERP 药店数字化","处方流转流程：医生选择后推送至云巨米后台生成处方号|设备管理：需指定设备编号，判断库存和下班情况|系统功能：6月1日前保证医生开处方及取药流程可用",03-30 09:46,https://tnoss.itingnao.com/tmp/240745_5923489/nbk4wwqywrvzdox8sdioz22twmiiexgc.mp3?auth_key=1781414000-d9c9na5c8gj59rpj8by1hah4ordaqrlf-0-ceaf90feb5be594bbf74777fc467f192
5876717,"一堂-商业突破大航海宣讲","",04:01:37,4,1,1,"青岛 一堂 一堂 商业突破大航海 案主 创客 观察员 预判可行性 产品内核 商业模式 AI应用创业 AI内容创业","核心难题与课程体系讲解|十大经典课题与三个AI课题介绍|案主申请截止时间提醒",03-27 21:02,https://tnoss.itingnao.com/tmp/240745_5876717/6rdr25ar8v8uzqotequht3ewb2mxr8ez.mp3?auth_key=1781414000-l3pqfdcajgm9tpcr82geiid6hw0n27oq-0-8a40c067f8f36cc65834a2bf8fb6755f
5866961,"设备药物项目沟通","",03:31,4,1,1,"长春 厦门 CMEC 设备 药物 长春 厦门 CMEC 陆医生 订单 讲香","设备放置：长春稳定设备，厦门测试新药|CMEC项目：先立项再推进|保密事项：讲香信息仅限双方知晓",03-27 15:43,https://tnoss.itingnao.com/tmp/240745_5866961/clnet6ullmtu4uzzrj0yz4fcn125k5mx.mp3?auth_key=1781414000-4fykt6h1n8bel6jw420orunhi4zyw6mc-0-aa7035b46e1b6a3da16fb9ff5dafdb28
5865556,"多人-商标合作洽谈","",05:34,4,1,1,"商标 32类 阿里 估值 股东 合作 350万 授权 资金 上市","合作前提：阿里过会后推进项目|核心需求：32类商标合作|关键事项：商标估值需双方协商",03-27 15:21,https://tnoss.itingnao.com/tmp/240745_5865556/i85p7acnh436ak38y9ugpc1jdff6ekgg.mp3?auth_key=1781414000-wrfzwlcie5106yiqoj9pl69podpjpjff-0-8ea95bbbd7586dcf67a9303bae55defd
5855922,"20260112 科学销售智能体李蕊.mp4","",22:58,4,1,3,"AI销售 销售效率 智能体 提示词 销售意图分析 agent 大航海项目 星链战队 销售AI工具矩阵 中小企业AI化","AI驱动销售变革的背景与核心假设|传统销售团队的痛点分析|星链战队项目的成果展示",03-27 12:02,https://tnoss.itingnao.com/tmp/2026-03-27/y3graayp01xpsx3181xow4cvm3hc5708.mp4?auth_key=1781414000-0kr03fhxf81s7cij7df0qw6nk9akkdx1-0-93a7fce41160030c291ced8b7e0d1a46
5803507,"活体保鲜柜-技术与市场讨论","",02:44:40,4,1,1,"山东 广东 河北 浙江 番禺 白云区 徐州 平州 湖南郴州 深圳 北京 活体保鲜柜 制冷技术 医药柜 供应链 整机制造 保鲜技术 冰柜 食品保鲜 招商加盟 连锁品牌","技术优势：制冷快、保鲜期长、口感好|市场方向：餐饮、医药、家庭高端市场|合作模式：品牌合作、供应链整合、招商推广",03-26 09:40,https://tnoss.itingnao.com/tmp/240745_5803507/gur38b6iqnfwsq8n0f8a0cv4hnqt0j84.mp3?auth_key=1781414000-88wj9zsosc9txoxyv4cwrbgwkj6sf8h4-0-d9f1a211060f198900e697116701915a
5791149,"一堂-AI智能体协作培训","",05:11:48,4,1,1,"香港 新加坡 硅谷 一堂 一堂 AI智能体 OpenCloud agent skill EC卡片 长任务管理 自媒体创作 开源项目","AI智能体协作流程设计|多agent任务分工与管理|自媒体创作全流程自动化",03-25 20:06,https://tnoss.itingnao.com/tmp/03a650c7-16bb-4415-811b-d738ab6e4624.mp3?auth_key=1781414000-1ytmt1zl495obbvcui834oa2xybdh3hm-0-b0ca1370fdf6a43876d11c7337368c6e
5770638,"多人-智能药柜合作会议","",03:11:19,4,1,1,"欧洲 广州 上海 湖南 新疆 深圳 智能药柜 处方药 原研药 集采药 慢性病 北交所 新三板 合伙人模式 冷链 WMS","设备规划：首批10台，未来扩至500台|运营模式：线上线下结合，外卖接口打通|盈利策略：原研药高利润，OTC引流",03-25 13:13,https://tnoss.itingnao.com/tmp/240745_5770638/r1ai0pu4xa91lsl2b5y0y8iwf4prx90f.mp3?auth_key=1781414000-fxuudg8argvnsa4iaop82vt6dm4ppv6o-0-0ef20d6237ff38720e8d8fcaea044229
5751662,"一堂-《原则》拆书分享","",01:59:03,4,1,1,"偏远山区 桥水基金 一堂 原则 瑞达利欧 桥水基金 可信度加权 极度求真 极度透明 痛苦+反思=进步 五步流程 Y模型 一堂","核心价值：提供系统化决策与成长方法论|关键原则：痛苦+反思=进步，可信度加权|实践落地：学习、生活、工作等多场景应用",03-24 23:56,https://tnoss.itingnao.com/tmp/240745_5751662/711z4mv19zcona0blddjmqgjeqio9vsj.mp3?auth_key=1781414000-3x184gui5wkdmcsce80i8vhwpkyr3u79-0-687f8de89cca96dd5418c1642a1f1b6e
5704540,"AI学习范式转型案例分享","",01:01:50,4,1,1,"上海 一堂 AI 学习范式 智能体 封装 知识库 工作流 IP打造 汇报沟通 刻意练习 制造业AI化","AI改变学习与工作习惯：从被动到主动|案例分享：IP打造、汇报沟通、快速成长|AI应用关键：封装、技能、协作与反思",03-23 22:45,https://tnoss.itingnao.com/tmp/240745_5704540/tfn46yr8z1pqpcrgln1nscqhl9aci0ha.mp3?auth_key=1781414000-fys33iq3s3fnp57avkwl6gs0356zbiau-0-110611544ad5e5ff56623496563c7a59
5702796,"AI内容生产案例分享","",01:05:57,4,1,1,"一堂 AI 内容生产 双三角 RAG 数字人 龙虾 知识卡片 智能体 爆款公式 短视频","AI提效：内容生产效率提升十倍|核心竞争力：标注数据与双三角能力|工具应用：RAG、数字人、龙虾等工具落地",03-23 21:17,https://tnoss.itingnao.com/tmp/240745_5702796/o8bjlzei3u0939gsscdytcdgd120b9hr.mp3?auth_key=1781414000-c1euw0zw49hvf1jsd1nyekag39n5eoiv-0-0de86e1ef549ecdae481ae74a44be332
5701097,"一堂-AI操作系统大课","",56:31,4,1,1,"一堂 一堂 AI操作系统 人类竞争力三角 双三角模型 出口式咨询 AIGC agent 工作流 场景 数据","核心主题：AI操作系统构建与实践|关键模型：人类竞争力三角与双三角模型|学习目标：掌握AI落地的体系化方法",03-23 20:01,https://tnoss.itingnao.com/tmp/240745_5701097/ijqwic05wep1rskrk8xr7oet6p52j5zo.mp3?auth_key=1781414000-iu5mvch3o6lcbj5crrdjczpbp77y6be1-0-826fa0f98f4c7b160bb6d14ed2cdb207
5678546,"多人-项目合作沟通","",01:48:35,4,1,1,"湖北 恩施 永州 江浙沪 河北 北京 厦门 深圳 惠州 银川 绍兴 长春 宜昌 珠海 中国机械进出口公司 项目合作 硬件制造 软件授权 医院系统 药店ERP 订单合作 技术入股 CMEC 中国机械进出口公司","合作方案：订单合作、技术入股、软件购买|硬件成本：120-550元/套，区域价格差异大|软件需求：控制硬件、对接医院系统，开发周期3个月",03-23 12:17,https://tnoss.itingnao.com/tmp/240745_5678546/tvl8dat9au8evudz20ur2x570l5e9oxg.mp3?auth_key=1781414000-61n5lzezi9ypa94q0zm5kke2aw6n3c6z-0-61b178bd360ea0f04635193cd7fb0888
5674503,"多人-医疗系统开发讨论","",01:07:09,4,1,1,"黑色系统 智能药柜 WMA 生态运营系统 C端 慢病管理 合伙人管理 超管平台 ERP 处方","系统模块：四大核心模块及功能规划|商城系统：多平台对接及库存管理|合规方案：资质与处方流转策略",03-23 10:57,https://tnoss.itingnao.com/tmp/240745_5674503/sz3jal1ttk8dsfh8uqo220rqd9mc290i.mp3?auth_key=1781414000-w0fszf61r207wv8fo9eka38v4871r8k9-0-99ad9186e116f9b899107f279f79d96d
5642463,"AI专家-工作方式复盘","",03:32,4,1,1,"AI专家 交互bug 技能封装 触发条件 持久化 复盘 知识库 case study 血泪教训 最佳实践","问题：AI调试不测试致交互bug|解决：封装技能+触发条件+持久化|成果：生成case study反思文档",03-21 22:49,https://tnoss.itingnao.com/tmp/240745_5642463/1rl1xshqxqs17bde0wcxb0sora7m0yui.mp3?auth_key=1781414000-4y71jpjcr8rgzy86jlkp5ctzyrzo7tvw-0-62f295f01bd032dbc64b433c785a747e
5642250,"花总-AI制造业应用","",18:31,4,1,1,"一堂 花总 AI模型 物理仿真 虚拟环境 缺陷样本 误判率 误报 feature 提示词 agent","AI解决玻璃缺陷检测难题|AI生成数据训练AI模型|AI时代刻意练习更重要",03-21 22:31,https://tnoss.itingnao.com/tmp/b921211b-9e39-4566-83b7-215b7be8c5fc.mp3?auth_key=1781414000-njd8aziuec8s3i59l9ag93yuy03xj0g9-0-0918da1a018a1a14283e2fdac81a7e2d
5642058,"谭代超-AI学习成长案例","",16:29,4,1,1,"一堂 谭代超 AI agent 飞书 github 开源 skill view MCP 智能体","强项：快速学习、动手实践能力强|亮点：半年从AI小白成长为技术专家",03-21 22:14,https://tnoss.itingnao.com/tmp/240745_5642058/3o4iktmxci9h02z9l87c74vchnuid7mw.mp3?auth_key=1781414000-cvezwdjo1bpnypeg9isvvey5vxh2ibft-0-ad6c6107d4f1d36e58ba1afebeccd8b5
5641781,"D同学-AI技术落地案例","",19:11,4,1,1,"大型能源集团 D同学 AI应用方案 模型对聊 工作流 红蓝对抗 智能体 用户画像 个性化话术 预判反馈 执行层","AI解决技术落地沟通难题|模型对聊与红蓝对抗应用|智能体助力多部门协作",03-21 21:55,https://tnoss.itingnao.com/tmp/240745_5641781/jal0efo4eqs3gsrxie8n2ja6bii0qkw7.mp3?auth_key=1781414000-8ql1eyh5wriaipp7bwmh4q4aergca5dl-0-9385c6bdb8b0286137c75db43466bbc2
5641459,"AI-个人知识管理转型","",19:51,4,1,1,"AI 知识管理 Q box IPO流程 智能体 工作流 自动化 知识库 陈天 MCD","知识管理核心：从存到用的转变|AI辅助：提升内容创作与工作效率|系统搭建：多智能体协作与自动化流程",03-21 21:35,https://tnoss.itingnao.com/tmp/a74134b6-07ba-4aa2-ab57-f77c33937855.mp3?auth_key=1781414000-jnajcrthwmawqgij6a3bktln4ik721g4-0-253307cff11cb40d98abb4db74ab4330
5640705,"一堂-公司AI转型","",08:58,4,1,1,"一堂 一堂 数据资产化 数据飞轮 双三角模型 组织惯性 一号位工程 必经之路 AI专家 IPO模型 MBA","关键：公司AI转型需一号位理性笃定|策略：判断AI是否为企业必经之路|行动：确定后应一往无前推进转型",03-21 20:43,https://tnoss.itingnao.com/tmp/240745_5640705/2jfff9i18y2ywfoantiaqwwdim80cy9z.mp3?auth_key=1781414000-wjr3rrbtxqigarv7df9okpyz05940fap-0-7937c6607490835020e9206eafb91ed2
5640373,"酒店行业-AI标签审核案例","",25:19,4,1,1,"酒店行业 AI 标签审核 负向评价 申诉 运营 SOP 知识库 agent 人机协同","难点：负向评价申诉难把控|方案：AI辅助话术+异地外包|结果：AI接管超半工作量",03-21 20:17,https://tnoss.itingnao.com/tmp/240745_5640373/elgfmb1p8wy1wab9r8okquhy8eawr368.mp3?auth_key=1781414000-spb66thsjg2946njjmpvfoxw4inacxlh-0-9dcadadb2cc47d2523fb834ac1b2c18d
5640077,"硬件公司-AI专利落地案例","",25:54,4,1,1,"硬件公司 AI转型 专利申请 技术壁垒 业务流 双三角 组织配套 人效提升 数据安全 正向飞轮","业务流不顺，AI落地白搭|一号位需战略高度推动|人机分工协同是核心课题",03-21 19:50,https://tnoss.itingnao.com/tmp/240745_5640077/8unbqqir7llcmgtxazyo6i5asdigtxtr.mp3?auth_key=1781414000-yfziqdi88cxtl22vjl6hfp5augm56cq9-0-2fd5e31b350b84fe998d299cae36841f
5639853,"贝壳-云管家AI外呼案例","",15:01,4,1,1,"成都 广州 济南 上海 苏州 贝壳 链家 贝壳 云管家 AI外呼 爆盘 通话记录 数据标签 场景分支 动态工作流 活人感 业务卡点","背景：中介行业信任低、效率低，贝壳尝试AI化|过程：从数据化到场景分支优化，解决方言等问题|结果：覆盖80%场景，准备全国上线",03-21 19:35,https://tnoss.itingnao.com/tmp/240745_5639853/xor3xcleeovrs212bhs8r4lwnh9mxogr.mp3?auth_key=1781414000-ggahz7gnj51edq8rnjfxe5dj219caxfq-0-919ad017e14f197a2c6036374f190d9d
5639044,"龙虾团队-skill创建过程","",08:03,4,1,1,"龙虾团队 skill skill creator 双三角 cloud tree gravity tree underground AAI 高级46指南","创建skill目标：解决调研深度不足问题|开发过程：结合官方教程与最佳实践优化|成果：生成高质量调研skill并计划开源",03-21 18:39,https://tnoss.itingnao.com/tmp/240745_5639044/wxoln5ta8idmyrwr4pqq7rvuzvxji5dd.mp3?auth_key=1781414000-9ms6eaha83k3dbgq51j8gv7skuyndv1e-0-76c97f32bdcc5bcaa3a629c5c3e31d23
5638948,"AI组织行为学研究","",05:52,4,1,1,"AI分工 组织行为学 颗粒度 横向切分 纵向切分 长期预判 短期应用 dim GPT brock YI","研究目标：横向纵向切分、长期预判短期应用|研究方法：事实假设、单点交叉、AI与人结合|成果：设计十个分工清晰的龙虾agent",03-21 18:33,https://tnoss.itingnao.com/tmp/240745_5638948/1f01qa203g30u16vuit4i65s3cmpv1ba.mp3?auth_key=1781414000-ih80v17767a0lxecd57lqtak7oklcg9w-0-8d5e727e6acf3555d44127d80544ac13
5638868,"一堂-官网设计实践","",06:44,4,1,1,"一堂 一堂 官网设计 OSCAR模型 YAI web code 产品设计 最佳实践 线框图 设计原则 双三角模型","步骤1：用OSCAR模型建立审美框架|步骤2：拆解全球最佳实践元素|步骤3：线框图+迭代开发实现落地",03-21 18:26,https://tnoss.itingnao.com/tmp/240745_5638868/uy5bv8itq5fg1bpujx82lbjniwbg8bhc.mp3?auth_key=1781414000-e24lcvg2u0lstd39swt5q41e3nlfd0s4-0-ad9a2559bbc51401eae7771684a546a7
5638837,"刘凯-图书AI出版案例","",02:56,4,1,1,"一堂 刘凯 图书项目 传统出版业 头部出版公司 模型数据 数据打分 数据挖掘 编辑 审美 一堂","AI辅助出版：数据+编辑+审美结合|案例分享：刘凯团队成功经验|AI时代：保留创造力与体系",03-21 18:23,https://tnoss.itingnao.com/tmp/240745_5638837/zkfkuilqa7umezzwgk8q2dqd2akg65xx.mp3?auth_key=1781414000-566zxd0crpu8mu4nppvcfmymk1s0rd5l-0-8dd6f20e75cd25a62d49df0f3ad7d49c
5638569,"阿豪-自动选品系统案例","",19:02,4,1,1,"阿豪 自动选品系统 解题范式 AI first 双三角 大航海 业务地图 数据流程图 Python RPA","阿豪背景：电商运营专家，四年GMV破亿|项目成果：自动选品系统，年增500万收入|关键方法：业务梳理、数据打标、团队协作",03-21 18:04,https://tnoss.itingnao.com/tmp/240745_5638569/kdkxq3w7xx8463umsq3i061rggucaten.mp3?auth_key=1781414000-wnznsvcr0ovmjvtbtd2ge9oguwy2ay0b-0-c2eba1638fa1eb1cbb85a4fe61d703c5
